player_id,player_display_name,position,years_of_experience,season,recent_team,new_team_next_year,games,receptions_per_game,targets_per_game,receiving_yards_per_game,receiving_tds_per_game,receiving_fumbles_per_game,receiving_air_yards_per_game,receiving_yards_after_catch_per_game,receiving_first_downs_per_game,receiving_epa_per_game,racr,target_share,air_yards_share,wopr,carries_per_game,rushing_yards_per_game,rushing_tds_per_game,rushing_fumbles_per_game,rushing_first_downs_per_game,fantasy_points_ppr_per_game,fantasy_points_ppr_per_game_next_year
00-0034960,Jakobi Meyers,WR,2,2021,NE,0,16,5.19,7.88,54.12,0.12,0.06,76.31,13.88,2.62,1.19,0.71,0.24,0.28,0.56,0.06,0.56,0.0,0.0,0.0,11.64,13.02
00-0034960,Jakobi Meyers,WR,3,2022,NE,1,14,4.79,6.86,57.43,0.43,0.07,67.86,17.0,2.71,2.65,0.85,0.19,0.23,0.44,0.14,-0.79,0.0,0.0,0.14,13.02,13.66
00-0034960,Jakobi Meyers,WR,4,2023,LV,0,16,4.44,6.62,50.44,0.5,0.0,64.25,15.12,2.88,1.15,0.79,0.2,0.24,0.47,0.25,1.5,0.12,0.0,0.19,13.66,14.53
00-0034960,Jakobi Meyers,WR,5,2024,LV,0,15,5.8,8.6,68.47,0.27,0.0,85.4,19.53,3.47,2.16,0.8,0.22,0.29,0.53,0.13,1.53,0.0,0.0,0.07,14.53,
00-0034983,Hunter Renfrow,WR,0,2019,LV,0,13,3.77,5.46,46.54,0.31,0.0,38.38,23.15,2.38,2.68,1.21,0.14,0.14,0.32,0.0,0.0,0.0,0.0,0.0,10.27,8.22
00-0034983,Hunter Renfrow,WR,1,2020,LV,0,16,3.5,4.81,41.0,0.12,0.06,34.19,21.12,2.0,1.74,1.2,0.15,0.12,0.31,0.0,0.0,0.0,0.0,0.0,8.22,15.24
00-0034983,Hunter Renfrow,WR,2,2021,LV,0,17,6.06,7.53,61.06,0.53,0.06,48.71,26.59,3.0,2.97,1.25,0.21,0.16,0.43,0.18,0.18,0.0,0.0,0.0,15.24,7.9
00-0034983,Hunter Renfrow,WR,3,2022,LV,0,10,3.6,5.0,33.0,0.2,0.3,33.9,14.9,1.8,0.31,0.97,0.09,0.06,0.18,0.0,0.0,0.0,0.0,0.0,7.9,3.46
00-0035006,Bisi Johnson,WR,0,2019,MIN,0,13,2.38,3.46,22.62,0.23,0.0,33.15,5.23,1.31,0.85,0.68,0.1,0.12,0.24,0.08,0.46,0.0,0.0,0.0,6.08,3.88
00-0035021,Ashton Dulin,WR,0,2019,IND,0,8,0.25,0.25,2.12,0.0,0.0,-0.75,2.88,0.0,-0.05,0.0,0.0,-0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.46,0.94
00-0035021,Ashton Dulin,WR,1,2020,IND,0,10,0.3,0.6,5.3,0.0,0.1,3.1,2.8,0.2,0.18,1.71,0.01,0.01,0.02,0.2,1.1,0.0,0.0,0.0,0.94,2.84
00-0035021,Ashton Dulin,WR,2,2021,IND,0,16,0.81,1.38,10.81,0.12,0.0,19.0,3.12,0.56,0.37,0.57,0.04,0.08,0.12,0.19,2.0,0.0,0.0,0.06,2.84,4.25
00-0035021,Ashton Dulin,WR,3,2022,IND,0,10,1.5,2.2,20.7,0.1,0.0,25.2,3.5,1.2,0.83,0.82,0.04,0.07,0.1,0.2,0.8,0.0,0.0,0.1,4.25,1.48
00-0035021,Ashton Dulin,WR,5,2024,IND,0,13,0.15,0.62,5.15,0.08,0.0,11.85,3.31,0.15,-0.48,0.44,0.02,0.03,0.04,0.38,3.46,0.0,0.0,0.15,1.48,
00-0035140,Mecole Hardman,WR,0,2019,KC,0,16,1.62,2.56,33.62,0.38,0.0,28.31,18.25,1.12,2.31,1.19,0.07,0.09,0.17,0.25,1.06,0.0,0.0,0.06,7.72,8.13
00-0035140,Mecole Hardman,WR,1,2020,KC,0,16,2.56,3.88,35.0,0.25,0.06,41.25,17.81,1.44,1.98,0.85,0.1,0.13,0.24,0.25,1.94,0.0,0.0,0.12,8.13,8.29
00-0035140,Mecole Hardman,WR,2,2021,KC,0,17,3.47,4.88,40.76,0.12,0.06,36.0,29.53,1.94,1.06,1.13,0.13,0.12,0.28,0.47,2.71,0.0,0.06,0.12,8.29,11.72
00-0035140,Mecole Hardman,WR,3,2022,KC,0,8,3.12,4.25,37.12,0.5,0.0,34.38,20.0,1.75,2.32,1.08,0.06,0.06,0.12,0.5,3.88,0.25,0.0,0.38,11.72,2.77
00-0035140,Mecole Hardman,WR,5,2024,KC,1,12,1.0,1.17,7.5,0.0,0.0,-1.17,8.25,0.5,0.36,0.0,0.02,-0.0,0.03,0.42,5.17,0.08,0.0,0.17,2.77,
00-0035208,Olamide Zaccheaus,WR,1,2020,ATL,0,10,2.0,3.2,27.4,0.1,0.0,44.0,6.3,1.6,1.23,0.62,0.05,0.08,0.14,0.1,0.0,0.0,0.0,0.0,5.34,5.99
00-0035208,Olamide Zaccheaus,WR,2,2021,ATL,0,15,2.07,3.53,27.07,0.2,0.0,31.8,6.4,1.47,0.77,0.85,0.1,0.12,0.22,0.07,0.13,0.0,0.0,0.07,5.99,6.88
00-0035208,Olamide Zaccheaus,WR,3,2022,ATL,1,16,2.5,3.81,33.31,0.19,0.06,44.88,12.06,1.56,1.48,0.74,0.15,0.18,0.35,0.12,0.44,0.0,0.0,0.06,6.88,3.49
00-0035208,Olamide Zaccheaus,WR,4,2023,PHI,1,11,0.91,1.82,14.91,0.18,0.0,18.82,4.73,0.64,1.01,0.79,0.04,0.04,0.09,0.0,0.0,0.0,0.0,0.0,3.49,7.15
00-0035208,Olamide Zaccheaus,WR,5,2024,WAS,1,16,2.81,4.0,31.62,0.19,0.0,25.38,17.75,1.62,1.57,1.25,0.13,0.1,0.26,0.06,0.5,0.0,0.0,0.06,7.15,
00-0035215,Deonte Harty,WR,0,2019,NO,0,14,0.43,0.43,1.71,0.0,0.0,-0.93,2.64,0.14,-0.04,0.0,0.01,-0.0,0.01,0.29,2.21,0.0,0.0,0.14,1.25,5.52
00-0035215,Deonte Harty,WR,1,2020,NO,0,9,2.22,2.78,20.67,0.11,0.0,11.22,14.11,1.11,1.34,1.84,0.05,0.03,0.1,0.67,5.67,0.0,0.0,0.22,5.52,8.85
00-0035215,Deonte Harty,WR,2,2021,NO,0,13,2.77,4.54,43.85,0.23,0.0,45.0,18.92,1.77,0.76,0.97,0.12,0.16,0.3,0.38,3.15,0.0,0.0,0.15,8.85,2.62
00-0035216,Diontae Johnson,WR,0,2019,PIT,0,16,3.69,5.75,42.5,0.31,0.19,52.69,19.06,1.94,1.28,0.81,0.19,0.21,0.43,0.25,2.56,0.0,0.0,0.12,10.32,14.92
00-0035216,Diontae Johnson,WR,1,2020,PIT,0,15,5.87,9.6,61.53,0.47,0.07,76.0,26.27,3.07,1.23,0.81,0.22,0.24,0.5,0.2,1.0,0.0,0.0,0.0,14.92,17.15
00-0035216,Diontae Johnson,WR,2,2021,PIT,0,16,6.69,10.56,72.56,0.5,0.12,90.0,32.94,3.69,1.38,0.81,0.26,0.32,0.62,0.31,3.31,0.0,0.0,0.12,17.15,10.63
00-0035216,Diontae Johnson,WR,3,2022,PIT,0,17,5.06,8.65,51.88,0.0,0.06,88.18,13.88,2.71,-0.28,0.59,0.27,0.32,0.63,0.41,1.47,0.0,0.0,0.06,10.63,11.75
00-0035216,Diontae Johnson,WR,4,2023,PIT,1,13,3.92,6.69,55.15,0.38,0.08,85.08,20.08,2.85,2.0,0.65,0.18,0.29,0.47,0.0,0.0,0.0,0.0,0.0,11.75,8.1
00-0035216,Diontae Johnson,WR,5,2024,HOU,1,11,3.0,6.09,34.09,0.27,0.0,66.45,8.27,1.91,-1.63,0.51,0.13,0.16,0.31,0.18,0.55,0.0,0.0,0.09,8.1,
00-0035287,KeeSean Johnson,WR,0,2019,ARI,0,10,2.1,4.2,18.7,0.1,0.1,39.4,4.3,1.0,-0.64,0.47,0.08,0.09,0.18,0.1,0.3,0.0,0.0,0.1,4.6,4.04
00-0035298,Scott Miller,WR,0,2019,TB,0,9,1.44,2.89,22.22,0.11,0.0,51.67,4.0,0.56,0.59,0.43,0.04,0.07,0.11,0.22,1.78,0.0,0.0,0.11,4.51,7.32
00-0035298,Scott Miller,WR,1,2020,TB,0,14,2.36,3.79,35.79,0.21,0.0,60.0,7.79,1.43,1.0,0.6,0.09,0.15,0.24,0.21,1.0,0.0,0.0,0.0,7.32,3.52
00-0035298,Scott Miller,WR,3,2022,TB,1,12,1.92,3.33,15.42,0.0,0.0,42.67,2.75,0.67,0.06,0.36,0.06,0.1,0.15,0.08,0.67,0.0,0.0,0.08,3.52,3.55
00-0035341,Trenton Irwin,WR,3,2022,CIN,0,9,1.67,2.56,25.67,0.44,0.0,28.78,6.56,1.33,2.19,0.89,0.04,0.06,0.1,0.11,1.22,0.0,0.0,0.11,7.02,5.22
00-0035350,Preston Williams,WR,0,2019,MIA,0,8,4.0,7.5,53.5,0.38,0.25,105.12,7.62,3.12,-0.0,0.51,0.1,0.15,0.26,0.0,0.0,0.0,0.0,0.0,11.35,9.35
00-0035399,Stanley Morgan,WR,2,2021,CIN,0,11,0.18,0.36,1.0,0.0,0.0,2.91,1.82,0.0,-0.11,0.34,0.01,0.01,0.02,0.09,0.27,0.0,0.0,0.0,0.31,0.0
00-0035406,Lil'Jordan Humphrey,WR,2,2021,NO,1,8,1.62,2.25,31.12,0.25,0.0,24.0,12.62,1.12,0.61,1.3,0.04,0.05,0.09,0.0,0.0,0.0,0.0,0.0,6.24,4.29
00-0035406,Lil'Jordan Humphrey,WR,4,2023,DEN,0,11,1.18,1.73,14.73,0.27,0.0,16.91,9.0,0.82,1.29,0.87,0.04,0.05,0.09,0.0,0.0,0.0,0.0,0.0,4.29,4.59
00-0035406,Lil'Jordan Humphrey,WR,5,2024,DEN,1,14,2.21,3.21,20.93,0.07,0.14,20.93,13.71,0.86,-0.62,1.0,0.08,0.07,0.17,0.0,0.0,0.0,0.0,0.0,4.59,
00-0035414,Jalen Guyton,WR,1,2020,LAC,0,16,1.75,3.44,31.94,0.19,0.0,55.94,11.19,1.12,0.53,0.57,0.09,0.19,0.27,0.12,0.0,0.0,0.0,0.0,6.07,6.08
00-0035500,Greg Dortch,WR,3,2022,ARI,0,16,3.25,4.0,29.19,0.12,0.0,19.75,18.31,1.19,0.75,1.48,0.1,0.07,0.2,0.44,2.75,0.0,0.0,0.19,7.19,4.03
00-0035500,Greg Dortch,WR,4,2023,ARI,0,16,1.5,2.56,17.5,0.12,0.0,23.94,9.5,0.88,0.3,0.73,0.08,0.09,0.18,0.06,0.31,0.0,0.0,0.0,4.03,5.31
00-0035500,Greg Dortch,WR,5,2024,ARI,0,17,2.18,2.94,20.12,0.18,0.06,12.18,17.29,0.94,0.43,1.65,0.1,0.06,0.18,0.29,1.82,0.0,0.06,0.06,5.31,
00-0035510,Jeff Smith,WR,1,2020,NYJ,0,9,1.89,4.11,18.56,0.0,0.0,52.0,5.44,1.0,-1.2,0.36,0.08,0.11,0.2,0.0,0.0,0.0,0.0,0.0,3.74,2.13
00-0035527,Andy Isabella,WR,0,2019,ARI,0,12,0.75,1.08,15.75,0.08,0.0,6.83,11.67,0.33,0.99,2.3,0.02,0.02,0.05,0.33,1.25,0.0,0.0,0.08,2.95,4.98
00-0035535,Darius Slayton,WR,0,2019,NYG,0,14,3.43,6.0,52.86,0.57,0.0,84.14,13.71,2.29,2.36,0.63,0.14,0.24,0.38,0.0,0.0,0.0,0.0,0.0,12.14,8.81
00-0035535,Darius Slayton,WR,1,2020,NYG,0,16,3.12,6.0,46.94,0.19,0.06,81.44,9.94,2.5,1.05,0.58,0.19,0.33,0.52,0.12,-0.06,0.0,0.0,0.0,8.81,5.28
00-0035535,Darius Slayton,WR,2,2021,NYG,0,13,2.0,4.46,26.08,0.15,0.08,59.46,5.0,1.08,-1.1,0.44,0.1,0.18,0.28,0.08,-1.0,0.0,0.0,0.0,5.28,9.88
00-0035535,Darius Slayton,WR,3,2022,NYG,0,13,3.54,5.46,55.69,0.15,0.15,68.0,20.15,2.31,2.71,0.82,0.15,0.27,0.4,0.0,0.0,0.0,0.0,0.0,9.88,8.88
00-0035535,Darius Slayton,WR,4,2023,NYG,0,17,2.94,4.65,45.29,0.24,0.0,56.88,17.53,1.71,1.72,0.8,0.16,0.26,0.42,0.0,0.0,0.0,0.0,0.0,8.88,6.88
00-0035535,Darius Slayton,WR,5,2024,NYG,0,16,2.44,4.44,35.81,0.12,0.0,58.0,7.75,1.88,0.91,0.62,0.13,0.23,0.35,0.12,1.06,0.0,0.0,0.06,6.88,
00-0035639,Parris Campbell,WR,3,2022,IND,1,17,3.71,5.35,36.65,0.18,0.06,34.24,16.24,1.88,-0.47,1.07,0.16,0.15,0.34,0.29,3.41,0.0,0.0,0.12,8.77,3.04
00-0035640,DK Metcalf,WR,0,2019,SEA,0,16,3.62,6.25,56.25,0.44,0.19,80.81,17.25,2.44,1.61,0.7,0.2,0.27,0.49,0.12,0.69,0.0,0.0,0.0,11.69,16.96
00-0035640,DK Metcalf,WR,1,2020,SEA,0,16,5.19,8.06,81.44,0.62,0.06,110.5,22.69,4.0,3.71,0.74,0.24,0.37,0.62,0.0,0.0,0.0,0.0,0.0,16.96,14.37
00-0035640,DK Metcalf,WR,2,2021,SEA,0,17,4.41,7.59,56.88,0.71,0.06,96.24,19.29,2.82,1.69,0.59,0.27,0.35,0.66,0.06,0.35,0.0,0.0,0.0,14.37,13.34
00-0035640,DK Metcalf,WR,3,2022,SEA,0,17,5.29,8.29,61.65,0.35,0.12,93.0,12.71,2.76,0.41,0.66,0.25,0.37,0.64,0.0,0.0,0.0,0.0,0.0,13.34,14.09
00-0035640,DK Metcalf,WR,4,2023,SEA,0,16,4.12,7.44,69.62,0.5,0.0,95.56,22.94,3.25,2.67,0.73,0.22,0.37,0.59,0.0,0.0,0.0,0.0,0.0,14.09,12.75
00-0035640,DK Metcalf,WR,5,2024,SEA,1,15,4.4,7.2,66.13,0.33,0.13,98.73,17.53,2.33,1.54,0.67,0.19,0.36,0.54,0.0,0.0,0.0,0.0,0.0,12.75,
00-0035645,Gunner Olszewski,WR,0,2019,NE,0,8,0.25,0.5,4.25,0.0,0.0,3.0,2.0,0.12,0.07,1.42,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.68,1.96
00-0035645,Gunner Olszewski,WR,1,2020,NE,0,13,0.38,0.38,4.77,0.08,0.0,2.08,2.69,0.23,0.54,2.3,0.01,0.01,0.02,0.38,1.77,0.0,0.0,0.08,1.96,0.38
00-0035645,Gunner Olszewski,WR,2,2021,NE,1,16,0.12,0.19,1.94,0.0,0.0,1.81,0.88,0.12,0.1,1.07,0.01,0.01,0.01,0.06,0.56,0.0,0.0,0.0,0.38,0.95
00-0035645,Gunner Olszewski,WR,3,2022,PIT,1,15,0.33,0.47,3.53,0.0,0.0,3.8,0.87,0.07,0.07,0.93,0.01,0.01,0.03,0.53,2.6,0.0,0.0,0.2,0.95,0.42
00-0035659,Terry McLaurin,WR,0,2019,WAS,0,14,4.14,6.64,65.64,0.5,0.0,93.14,15.5,3.07,3.39,0.7,0.2,0.36,0.55,0.0,0.0,0.0,0.0,0.0,13.71,14.92
00-0035659,Terry McLaurin,WR,1,2020,WAS,0,15,5.8,8.93,74.53,0.27,0.07,86.67,31.87,3.4,1.87,0.86,0.23,0.35,0.6,0.13,2.0,0.0,0.0,0.13,14.92,12.56
00-0035659,Terry McLaurin,WR,2,2021,WAS,0,17,4.53,7.65,61.94,0.29,0.0,100.41,18.06,2.76,0.72,0.62,0.24,0.41,0.66,0.06,0.71,0.0,0.0,0.06,12.56,13.47
00-0035659,Terry McLaurin,WR,3,2022,WAS,0,17,4.53,7.06,70.06,0.29,0.0,91.12,22.47,3.29,2.86,0.77,0.23,0.35,0.58,0.41,1.71,0.0,0.06,0.12,13.47,11.95
00-0035659,Terry McLaurin,WR,4,2023,WAS,0,17,4.65,7.76,58.94,0.24,0.0,89.06,20.59,2.76,0.55,0.66,0.22,0.32,0.55,0.0,0.0,0.0,0.0,0.0,11.95,15.75
00-0035659,Terry McLaurin,WR,5,2024,WAS,0,17,4.82,6.88,64.47,0.76,0.0,91.82,17.18,3.29,4.17,0.7,0.23,0.39,0.62,0.12,0.12,0.0,0.06,0.0,15.75,
00-0035662,Marquise Brown,WR,0,2019,BAL,0,14,3.29,5.07,41.71,0.5,0.0,55.86,16.14,1.71,1.75,0.75,0.17,0.2,0.39,0.0,0.0,0.0,0.0,0.0,10.46,11.44
00-0035662,Marquise Brown,WR,1,2020,BAL,0,16,3.62,6.25,48.06,0.5,0.0,80.69,17.12,2.19,1.69,0.6,0.26,0.37,0.64,0.06,0.06,0.0,0.0,0.0,11.44,14.27
00-0035662,Marquise Brown,WR,2,2021,BAL,1,16,5.69,9.12,63.0,0.38,0.12,101.38,24.25,2.62,0.74,0.62,0.25,0.31,0.59,0.06,0.31,0.0,0.0,0.06,14.27,13.0
00-0035662,Marquise Brown,WR,3,2022,ARI,0,12,5.58,8.92,59.08,0.25,0.08,100.42,19.67,2.75,-0.28,0.59,0.17,0.26,0.44,0.08,0.08,0.0,0.0,0.0,13.0,10.36
00-0035676,A.J. Brown,WR,0,2019,TEN,0,16,3.25,5.25,65.69,0.5,0.06,69.19,29.06,2.44,3.1,0.95,0.2,0.28,0.49,0.19,3.75,0.06,0.0,0.12,13.57,17.68
00-0035676,A.J. Brown,WR,1,2020,TEN,0,14,5.0,7.57,76.79,0.79,0.14,82.14,30.86,3.93,4.68,0.93,0.23,0.28,0.54,0.0,0.0,0.0,0.0,0.0,17.68,13.92
00-0035676,A.J. Brown,WR,2,2021,TEN,1,13,4.85,8.08,66.85,0.38,0.0,93.69,18.08,3.46,2.6,0.71,0.2,0.3,0.51,0.15,0.77,0.0,0.0,0.08,13.92,17.62
00-0035676,A.J. Brown,WR,3,2022,PHI,0,17,5.18,8.53,88.0,0.65,0.12,102.94,32.47,3.47,3.29,0.85,0.29,0.39,0.71,0.0,0.0,0.0,0.0,0.0,17.62,17.04
00-0035676,A.J. Brown,WR,4,2023,PHI,0,17,6.24,9.29,85.65,0.41,0.12,109.0,27.82,4.12,3.87,0.79,0.3,0.38,0.72,0.0,0.0,0.0,0.0,0.0,17.04,16.68
00-0035676,A.J. Brown,WR,5,2024,PHI,0,13,5.15,7.46,83.0,0.54,0.0,89.85,27.15,3.92,4.75,0.92,0.23,0.34,0.58,0.0,0.0,0.0,0.0,0.0,16.68,
00-0035703,Miles Boykin,WR,0,2019,BAL,0,12,1.08,1.83,16.5,0.25,0.0,31.5,1.0,0.83,1.42,0.52,0.05,0.1,0.15,0.0,0.0,0.0,0.0,0.0,4.23,4.97
00-0035703,Miles Boykin,WR,1,2020,BAL,0,14,1.36,2.36,19.0,0.29,0.0,27.36,5.71,1.0,0.75,0.69,0.08,0.11,0.2,0.0,0.0,0.0,0.0,0.0,4.97,0.31
00-0035703,Miles Boykin,WR,3,2022,PIT,0,10,0.2,0.3,1.1,0.0,0.0,4.6,0.0,0.1,-0.09,0.24,0.01,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.31,0.59
00-0035719,Deebo Samuel Sr.,WR,0,2019,SF,0,15,3.8,5.4,53.47,0.2,0.13,39.87,31.53,2.13,2.05,1.34,0.17,0.19,0.39,0.93,10.6,0.2,0.0,0.47,12.61,21.18
00-0035719,Deebo Samuel Sr.,WR,2,2021,SF,0,16,4.81,7.56,87.81,0.38,0.25,64.31,48.75,3.19,3.46,1.37,0.24,0.26,0.55,3.69,22.81,0.5,0.0,1.31,21.18,12.95
00-0035719,Deebo Samuel Sr.,WR,3,2022,SF,0,13,4.31,7.23,48.62,0.15,0.0,30.46,37.92,1.92,0.69,1.6,0.19,0.11,0.36,3.23,17.85,0.23,0.23,0.62,12.95,16.25
00-0035719,Deebo Samuel Sr.,WR,4,2023,SF,0,15,4.0,5.93,59.47,0.47,0.07,39.07,35.13,2.33,2.73,1.52,0.19,0.15,0.39,2.47,15.0,0.33,0.0,1.0,16.25,10.37
00-0035719,Deebo Samuel Sr.,WR,5,2024,SF,1,15,3.4,5.4,44.67,0.2,0.0,36.73,28.07,1.87,0.74,1.22,0.16,0.12,0.32,2.8,9.07,0.07,0.0,0.4,10.37,
00-0035864,Kendall Hinton,WR,1,2021,DEN,0,11,1.36,2.09,15.91,0.09,0.0,16.82,5.18,0.91,0.92,0.95,0.04,0.04,0.1,0.0,0.0,0.0,0.0,0.0,3.5,5.13
00-0036133,James Proche,WR,0,2020,BAL,0,13,0.08,0.23,1.08,0.0,0.0,0.92,0.62,0.08,-0.87,1.17,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.18,1.11
00-0036133,James Proche,WR,2,2022,BAL,1,11,0.73,1.55,5.64,0.0,0.0,14.09,1.45,0.27,-0.88,0.4,0.04,0.04,0.08,0.0,0.0,0.0,0.0,0.0,1.11,0.0
00-0036133,James Proche,WR,3,2023,CLE,0,10,0.0,0.5,0.0,0.0,0.0,8.6,0.0,0.0,-0.73,0.0,0.01,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.57
00-0036133,James Proche,WR,4,2024,CLE,1,9,0.33,0.33,2.33,0.0,0.0,1.89,0.44,0.11,0.1,1.24,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.57,
00-0036165,Isaiah Hodgins,WR,2,2022,NYG,0,9,4.11,5.33,43.56,0.44,0.11,48.33,9.78,2.67,1.17,0.9,0.09,0.08,0.19,0.0,0.0,0.0,0.0,0.0,11.13,4.29
00-0036182,Nick Westbrook-Ikhine,WR,0,2020,TEN,0,9,0.33,0.89,3.67,0.0,0.0,9.11,0.56,0.33,-0.21,0.4,0.02,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.92,7.17
00-0036182,Nick Westbrook-Ikhine,WR,1,2021,TEN,0,15,2.53,3.8,31.73,0.27,0.07,40.4,9.6,1.53,1.45,0.79,0.11,0.15,0.27,0.0,0.0,0.0,0.0,0.0,7.17,5.17
00-0036182,Nick Westbrook-Ikhine,WR,2,2022,TEN,0,16,1.56,3.12,24.81,0.19,0.0,41.38,6.69,1.12,0.16,0.6,0.11,0.19,0.3,0.0,0.0,0.0,0.0,0.0,5.17,6.54
00-0036182,Nick Westbrook-Ikhine,WR,3,2023,TEN,0,13,2.15,3.46,28.46,0.23,0.0,42.46,8.23,1.38,1.59,0.67,0.09,0.12,0.23,0.0,0.0,0.0,0.0,0.0,6.54,9.69
00-0036182,Nick Westbrook-Ikhine,WR,4,2024,TEN,1,14,2.29,4.29,35.5,0.64,0.0,50.0,8.86,1.79,0.91,0.71,0.12,0.16,0.29,0.0,0.0,0.0,0.0,0.0,9.69,
00-0036196,Gabe Davis,WR,0,2020,BUF,0,16,2.19,3.88,37.44,0.44,0.06,59.06,8.19,1.69,0.83,0.63,0.11,0.18,0.29,0.06,0.0,0.0,0.0,0.0,8.56,8.39
00-0036196,Gabe Davis,WR,1,2021,BUF,0,15,2.33,4.2,36.6,0.4,0.0,56.4,8.8,1.93,1.38,0.65,0.1,0.16,0.26,0.0,0.0,0.0,0.0,0.0,8.39,11.44
00-0036196,Gabe Davis,WR,2,2022,BUF,0,15,3.2,6.2,55.73,0.47,0.07,95.2,9.47,2.33,0.98,0.59,0.17,0.27,0.44,0.0,0.0,0.0,0.0,0.0,11.44,10.09
00-0036196,Gabe Davis,WR,3,2023,BUF,1,16,2.81,5.06,46.62,0.44,0.06,76.44,11.25,2.12,1.51,0.61,0.15,0.24,0.39,0.06,-0.12,0.0,0.0,0.0,10.09,5.39
00-0036196,Gabe Davis,WR,4,2024,JAX,0,10,2.0,4.2,23.9,0.2,0.1,56.5,3.9,1.3,-0.41,0.42,0.08,0.12,0.21,0.0,0.0,0.0,0.0,0.0,5.39,
00-0036219,Marquez Callaway,WR,0,2020,NO,0,9,2.33,3.0,23.67,0.0,0.0,25.11,6.44,1.11,1.18,0.94,0.05,0.07,0.13,0.0,0.0,0.0,0.0,0.0,4.7,8.93
00-0036219,Marquez Callaway,WR,1,2021,NO,0,17,2.71,4.94,41.06,0.35,0.0,62.35,8.47,1.88,1.65,0.66,0.18,0.28,0.46,0.0,0.0,0.0,0.0,0.0,8.93,3.78
00-0036233,Donovan Peoples-Jones,WR,0,2020,CLE,0,12,1.17,1.67,25.33,0.17,0.0,28.67,6.42,0.83,1.66,0.88,0.04,0.08,0.12,0.0,0.0,0.0,0.0,0.0,4.87,8.44
00-0036233,Donovan Peoples-Jones,WR,1,2021,CLE,0,13,2.62,4.46,45.92,0.23,0.08,69.54,11.23,2.0,1.92,0.66,0.12,0.21,0.32,0.0,0.0,0.0,0.0,0.0,8.44,9.83
00-0036233,Donovan Peoples-Jones,WR,2,2022,CLE,1,17,3.59,5.65,49.35,0.18,0.06,65.12,11.24,1.94,1.08,0.76,0.19,0.25,0.46,0.06,0.12,0.0,0.0,0.0,9.83,2.04
00-0036247,Freddie Swain,WR,0,2020,SEA,0,13,1.0,1.62,12.23,0.15,0.0,17.31,7.77,0.46,0.35,0.71,0.04,0.05,0.09,0.0,0.0,0.0,0.0,0.0,3.15,5.09
00-0036252,Michael Pittman,WR,0,2020,IND,0,13,3.08,4.69,38.69,0.08,0.0,39.23,22.54,1.69,1.7,0.99,0.11,0.13,0.26,0.23,2.0,0.0,0.0,0.08,7.61,14.04
00-0036252,Michael Pittman,WR,1,2021,IND,0,17,5.18,7.59,63.65,0.35,0.06,73.71,20.47,3.18,2.83,0.86,0.26,0.31,0.6,0.29,2.59,0.0,0.0,0.06,14.04,13.53
00-0036252,Michael Pittman,WR,2,2022,IND,0,16,6.19,8.81,57.81,0.25,0.12,61.56,21.5,3.19,1.29,0.94,0.24,0.26,0.54,0.19,1.88,0.0,0.0,0.12,13.53,15.76
00-0036252,Michael Pittman,WR,3,2023,IND,0,16,6.81,9.75,72.0,0.25,0.06,76.69,32.06,3.31,1.76,0.94,0.29,0.29,0.63,0.0,0.0,0.0,0.0,0.0,15.76,10.36
00-0036252,Michael Pittman,WR,4,2024,IND,0,16,4.31,6.94,50.5,0.19,0.06,77.12,16.19,2.19,0.08,0.65,0.23,0.23,0.5,0.0,0.0,0.0,0.0,0.0,10.36,
00-0036254,Collin Johnson,WR,0,2020,JAX,1,11,1.64,2.82,24.73,0.18,0.0,34.09,5.91,1.09,1.01,0.73,0.05,0.08,0.13,0.0,0.0,0.0,0.0,0.0,5.38,2.69
00-0036255,Denzel Mims,WR,0,2020,NYJ,0,9,2.56,4.89,39.67,0.0,0.0,75.0,11.78,1.67,0.52,0.53,0.1,0.16,0.25,0.0,0.0,0.0,0.0,0.0,6.74,2.13
00-0036255,Denzel Mims,WR,1,2021,NYJ,0,10,0.8,2.3,13.3,0.0,0.0,26.8,4.9,0.5,-0.67,0.5,0.04,0.06,0.1,0.0,0.0,0.0,0.0,0.0,2.13,3.29
00-0036259,Jauan Jennings,WR,1,2021,SF,0,13,1.85,2.92,21.69,0.38,0.08,27.31,7.92,1.15,1.4,0.79,0.08,0.09,0.18,0.0,0.0,0.0,0.0,0.0,6.32,5.16
00-0036259,Jauan Jennings,WR,2,2022,SF,0,16,2.19,3.5,26.0,0.06,0.06,29.25,11.0,1.44,0.87,0.89,0.11,0.13,0.26,0.0,0.0,0.0,0.0,0.0,5.16,3.96
00-0036259,Jauan Jennings,WR,3,2023,SF,0,13,1.46,2.54,20.38,0.08,0.0,26.15,6.85,0.92,0.61,0.78,0.07,0.08,0.16,0.0,0.0,0.0,0.0,0.0,3.96,14.03
00-0036259,Jauan Jennings,WR,4,2024,SF,0,15,5.13,7.53,65.0,0.4,0.07,74.6,15.87,3.2,2.88,0.87,0.22,0.25,0.5,0.0,0.0,0.0,0.0,0.0,14.03,
