player_id,player_name,player_display_name,position,position_group,headshot_url,season,season_type,recent_team,games,completions,attempts,passing_yards,passing_tds,passing_interceptions,sacks_suffered,sack_yards_lost,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_cpoe,passing_2pt_conversions,pacr,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,def_tackles_solo,def_tackles_with_assist,def_tackle_assists,def_tackles_for_loss,def_tackles_for_loss_yards,def_fumbles_forced,def_sacks,def_sack_yards,def_qb_hits,def_interceptions,def_interception_yards,def_pass_defended,def_tds,def_fumbles,def_safeties,misc_yards,fumble_recovery_own,fumble_recovery_yards_own,fumble_recovery_opp,fumble_recovery_yards_opp,fumble_recovery_tds,penalties,penalty_yards,punt_returns,punt_return_yards,kickoff_returns,kickoff_return_yards,fg_made,fg_att,fg_missed,fg_blocked,fg_long,fg_pct,fg_made_0_19,fg_made_20_29,fg_made_30_39,fg_made_40_49,fg_made_50_59,fg_made_60_,fg_missed_0_19,fg_missed_20_29,fg_missed_30_39,fg_missed_40_49,fg_missed_50_59,fg_missed_60_,fg_made_list,fg_missed_list,fg_blocked_list,fg_made_distance,fg_missed_distance,fg_blocked_distance,pat_made,pat_att,pat_missed,pat_blocked,pat_pct,gwfg_made,gwfg_att,gwfg_missed,gwfg_blocked,gwfg_distance_list,fantasy_points,fantasy_points_ppr
00-0031854,C.Harper,Chris Harper,WR,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/eb0duhdzifs4ky3jpvhf,2015,REG,NE,3,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,1,3,6,0,0,0,56,1,0,-2.86262444866588,0,0.107142857142857,0.00480769230769231,0.0113475177304965,0.015154800872886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,17,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0.6,1.6
00-0031856,B.King,Brandon King,LB,LB,https://static.www.nfl.com/image/private/{formatInstructions}/league/xikcikwohuyr11a1slni,2015,REG,NE,9,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,10,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0031857,E.Patterson,Eric Patterson,CB,DB,https://static.www.nfl.com/image/private/{formatInstructions}/league/ketcpvffbah5cmjwjwwd,2015,REG,LA,2,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0031870,D.Marlowe,Dean Marlowe,S,DB,https://static.www.nfl.com/image/private/{formatInstructions}/league/zs2gv5rqyvnaqlwl4yst,2015,REG,CAR,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0031886,T.McDonald,Tevin McDonald,FS,DB,https://static.www.nfl.com/image/private/{formatInstructions}/league/bdsq2r3sealludastgpc,2015,REG,LV,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0031888,L.Orr,Leon Orr,DT,DL,https://static.www.nfl.com/image/private/{formatInstructions}/league/bnvdfncwxfwe1rw28wm4,2015,REG,LV,2,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0031890,J.Shirley,Josh Shirley,LB,LB,https://static.www.nfl.com/image/private/{formatInstructions}/league/y2k7rxvgmp0a7gifxmmf,2015,REG,TB,3,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0031895,R.Martin,Ronald Martin,DB,DB,https://static.www.nfl.com/image/private/{formatInstructions}/league/l4ago0qbo1wn0vbonczh,2015,REG,NYJ,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0031897,T.Rawls,Thomas Rawls,RB,RB,https://static.www.nfl.com/image/private/{formatInstructions}/league/uxyelm5j4nm67gmnbih9,2015,REG,SEA,12,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,147,830,4,1,1,38,6.44985869368259,0,9,11,76,1,0,0,-10,76,2,2.89196194696706,0,-7.6,0.0233050847457627,-0.00241312741312741,0.0332684379294549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,6,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,118.6,127.6
00-0031900,R.Smith,Rod Smith,RB,RB,https://static.www.nfl.com/image/private/{formatInstructions}/league/zmhmhduytwid1kjim5rp,2015,REG,DAL,5,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,2,5,0,0,0,1,-0.532858357648365,0,1,2,6,0,0,0,1,5,1,-0.572653734374952,0,6,0.00423728813559322,0.000241312741312741,0.00652485112230875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,26,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,1.1,2.1
00-0031902,J.Anderson,Jonathan Anderson,LB,LB,https://static.www.nfl.com/image/private/{formatInstructions}/league/ybrbiorilhxclyrwvb3v,2015,REG,CHI,11,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,25,5,6,1,3,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0031904,B.Callahan,Bryce Callahan,CB,DB,https://static.www.nfl.com/image/private/{formatInstructions}/league/wrmvesdgdxl3pjhssgyh,2015,REG,CHI,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,20,0,1,4,7,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,34,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0031911,R.Lovato,Rick Lovato,LS,SPEC,https://static.www.nfl.com/image/upload/{formatInstructions}/league/xbx0sf2o3zhorv6mbhl2,2015,REG,GB,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0031912,C.Meredith,Cameron Meredith,WR,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/galvhjzccy4mw0ipexho,2015,REG,CHI,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,11,16,120,0,0,0,178,37,5,-3.31975558423437,0,0.674157303370787,0.0308285163776493,0.0411370464525075,0.0750387070832292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,12,23
00-0031915,J.Timu,John Timu,ILB,LB,https://static.www.nfl.com/image/private/{formatInstructions}/league/iglh93npg5miisj542tw,2015,REG,CHI,4,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,18,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0031917,D.Saunders,De'Ante Saunders,CB,DB,https://static.www.nfl.com/image/private/{formatInstructions}/league/er3ywafrbnfkeqb0bwky,2015,REG,CLE,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0031919,K.Drummond,Kurtis Drummond,FS,DB,https://static.www.nfl.com/image/private/{formatInstructions}/league/swgu6do34otjhsxqadny,2015,REG,HOU,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,11,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0031921,K.Lamm,Kendall Lamm,OT,OL,https://static.www.nfl.com/image/upload/{formatInstructions}/league/pbt4yhecwuv2usfmdz94,2015,REG,HOU,2,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,1,1,7,0,0,0,2,5,1,0.959262635791674,0,3.5,0.00162866449511401,0.000336757029802997,0.00267872666353311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0.7,1.7
00-0031922,K.Lee,Khari Lee,TE,TE,https://static.www.nfl.com/image/private/{formatInstructions}/league/na3rt3lesebmcwilj62y,2015,REG,CHI,4,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,1,3,7,0,0,0,35,4,0,-1.11884511180688,0,0.2,0.00578034682080925,0.0080887450889762,0.0143326417934972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,20,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0.7,1.7
00-0031929,C.Thompson,Carlos Thompson,LB,LB,https://static.www.nfl.com/image/private/{formatInstructions}/league/noo6th7yihe6llxgsna2,2015,REG,HOU,2,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0031932,C.Worthy,Chandler Worthy,WR,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/o3c106jnwvyu7bjqnm1e,2015,REG,HOU,3,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,3,4,14,0,0,0,-1,21,1,-0.435144834744278,0,0,0.00651465798045603,-0.000168378514901499,0.00965412201025299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,9,1,27,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,1.4,4.4
00-0031933,L.Williams,Leonard Williams,DE,DL,https://static.www.nfl.com/image/upload/{formatInstructions}/league/d2aptvibuotyxumk2ohy,2015,REG,NYJ,16,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,21,8,34,6,18,0,3,16,21,0,0,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0031934,D.Smith,Devin Smith,WR,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/sxvloat4tcr7e6eghply,2015,REG,NYJ,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,9,28,115,1,0,0,574,18,5,-7.80933998010627,0,0.200348432055749,0.0465116279069768,0.103516681695221,0.14222911904712,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,17.5,26.5
00-0031935,P.Smith,Preston Smith,DE,DL,https://static.www.nfl.com/image/upload/{formatInstructions}/league/euesbavo3qc6kzxcu5mb,2015,REG,WAS,15,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,22,2,11,6,39,3,8,77,10,0,0,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0031936,M.Morse,Mitch Morse,C,OL,https://static.www.nfl.com/image/upload/{formatInstructions}/league/rlmszp2z31nrt5zoew30,2015,REG,KC,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0031937,Q.Rollins,Quinten Rollins,CB,DB,https://static.www.nfl.com/image/private/{formatInstructions}/league/iyrmwgwjx9lnzii0tuqh,2015,REG,GB,11,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,28,0,3,2,19,0,1,11,1,2,48,6,1,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0031938,C.Davis,Carl Davis,DT,DL,https://static.www.nfl.com/image/upload/{formatInstructions}/league/ozc21yaswwzhzdbcz0fm,2015,REG,BAL,8,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0031939,M.Jones,Matt Jones,RB,RB,https://static.www.nfl.com/image/private/{formatInstructions}/league/eektuvevqtzbqstzx3pv,2015,REG,WAS,13,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,144,490,3,4,4,31,-35.8959598922936,0,19,25,304,1,1,0,43,266,10,12.5406000398216,0,7.06976744186047,0.0450450450450451,0.00964341780668311,0.0743179600322458,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,95.4,114.4
00-0031940,G.Grissom,Geneo Grissom,DE,DL,https://static.www.nfl.com/image/private/{formatInstructions}/league/yzyfeydrxz6upvz8dsvk,2015,REG,NE,5,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,3,0,3,1,8,0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0031941,J.Crowder,Jamison Crowder,WR,WR,https://static.www.nfl.com/image/upload/{formatInstructions}/league/rfysbrjrvfdr72cx8who,2015,REG,WAS,16,0,1,0,0,0,0,0,0,0,16,0,0,-0.453690749476664,-53.7400662899017,0,0,2,2,0,0,0,0,-0.664096987107769,0,59,78,604,2,2,0,459,338,35,30.857121925693,2,1.31590413943355,0.140540540540541,0.102937878448083,0.282867325724469,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,2,7,30,158,1,13,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,76.6,135.6
00-0031943,R.Wilson,Ramik Wilson,ILB,LB,https://static.www.nfl.com/image/private/{formatInstructions}/league/ulfikepsrjeipzyhgq6u,2015,REG,KC,3,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,11,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0031945,M.Spaight,Martrell Spaight,LB,LB,https://static.www.nfl.com/image/private/{formatInstructions}/league/erdphlvqhztufqyhhqfd,2015,REG,WAS,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0031947,T.Davison,Tyeler Davison,DT,DL,https://static.www.nfl.com/image/private/{formatInstructions}/league/sayuipn5ul8bvjr4rc1y,2015,REG,NO,13,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,9,1,8,3,13,0,1.5,8,5,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,10,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0031949,D.Swann,Damian Swann,CB,DB,https://static.www.nfl.com/image/private/{formatInstructions}/league/djkoaz2fhloqkuiluyxc,2015,REG,NO,7,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,19,1,2,1,3,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0031950,D.Alexander,D.J. Alexander,LB,LB,https://static.www.nfl.com/image/private/{formatInstructions}/league/ku1nc2wzlakqsdpzmecz,2015,REG,KC,11,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0031951,J.O'Shaughnessy,James O'Shaughnessy,TE,TE,https://static.www.nfl.com/image/private/{formatInstructions}/league/sz5g57zhnshipkpw39sz,2015,REG,KC,6,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,6,9,87,0,0,0,49,57,4,4.35872128163464,0,1.77551020408163,0.019438444924406,0.0154720555730976,0.0399881062877774,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,8.7,14.7
00-0031952,K.Jarrett,Kyshoen Jarrett,S,DB,https://static.www.nfl.com/image/private/{formatInstructions}/league/w8fjwbupbd6xn9v3kzwm,2015,REG,WAS,15,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,33,6,19,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0031953,G.Davis,Geremy Davis,WR,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/ftvcy4ugwn6ku7feex71,2015,REG,NYG,5,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,2,3,21,0,0,0,37,8,1,-0.512164393789135,0,0.567567567567568,0.00487804878048781,0.00785729454236568,0.0128171793503877,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,10,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,2.1,4.1
00-0031954,E.Spencer,Evan Spencer,WR,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/zxmnsthvxacgunyr7exw,2015,REG,TB,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0031955,C.Gaines,Charles Gaines,CB,DB,https://static.www.nfl.com/image/private/{formatInstructions}/league/t7ryhp1ovx2cbm0k3uxz,2015,REG,CLE,5,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,15,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,35,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0031956,A.Chickillo,Anthony Chickillo,LB,LB,https://static.www.nfl.com/image/private/{formatInstructions}/league/nkrec1iu8q7crtwupapo,2015,REG,PIT,5,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,15,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0031957,R.Nunez-Roches,Rakeem Nunez-Roches,DT,DL,https://static.www.nfl.com/image/upload/{formatInstructions}/league/iugbhtbumlnt3nb8wqmi,2015,REG,KC,3,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0,0
00-0031959,M.Murphy,Marcus Murphy,RB,RB,https://static.www.nfl.com/image/private/{formatInstructions}/league/y9j91g8089mu9tjj0zis,2015,REG,NO,13,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,1,0,0,0,0,0,-0.500477341003716,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,28,261,12,300,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,6,6
00-0031962,M.Alford,Mario Alford,WR,WR,https://static.www.nfl.com/image/private/{formatInstructions}/league/oakcuep40uvrcyx86q3o,2015,REG,CIN,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,1,1,15,0,0,0,10,5,1,1.67401416617213,0,1.5,0.00202020202020202,0.00225631768953069,0.00460972541297451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,1.5,2.5
00-0031968,E.Bibbs,E.J. Bibbs,TE,TE,https://static.www.nfl.com/image/private/{formatInstructions}/league/lvc2ffs7bbxbkvyciibj,2015,REG,CLE,2,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0,0,0,0,,0,1,2,7,0,0,0,5,2,0,-0.808128778240643,0,1.4,0.00332778702163062,0.00102648326832273,0.00571021882027183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,,0,0,0,0,,0.7,1.7
